destinationAirport,fareBasisCode,travelDuration,isBasicEconomy,isNonStop,baseFare,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,no_equipment,no_cabin_changes
LAX,VAA3AFEN,PT7H46M,False,False,305.12,466,16,Night,Night,1,2,2,1
LAX,VAA3AFEN,PT7H46M,False,False,305.12,466,16,Mid-Day,Night,1,2,2,1
LAX,V3AGZNN1,PT7H49M,False,False,305.12,469,16,Mid-Day,Night,1,2,1,1
LAX,V3AGZNN1,PT7H51M,False,False,305.12,471,16,Night,Night,1,2,2,1
LAX,VAA3AFEN,PT8H1M,False,False,305.12,481,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT8H7M,False,False,305.12,487,16,Mid-Day,Night,1,2,2,1
LAX,V3AGZNN1,PT8H8M,False,False,305.12,488,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT8H8M,False,False,305.12,488,16,Night,Night,1,2,2,1
LAX,VAA3AFEN,PT8H14M,False,False,305.12,494,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT8H14M,False,False,305.12,494,16,Morning,Mid-Day,1,2,2,1
LAX,VAA3AFEN,PT8H28M,False,False,305.12,508,16,Night,Night,1,2,2,1
LAX,V3AIZNN1,PT8H49M,False,False,305.12,529,16,Mid-Day,Mid-Day,1,2,1,1
LAX,VAA3AFEN,PT8H51M,False,False,305.12,531,16,Night,Morning,1,2,2,1
LAX,V3AIZNN1,PT8H57M,False,False,305.12,537,16,Morning,Mid-Day,1,2,1,1
LAX,VAA3AFEN,PT8H59M,False,False,305.12,539,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT9H6M,False,False,305.12,546,16,Mid-Day,Mid-Day,1,2,2,1
LAX,VAA3AFEN,PT9H11M,False,False,305.12,551,16,Night,Night,1,2,2,1
LAX,VAA3AFEN,PT9H30M,False,False,305.12,570,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT9H36M,False,False,305.12,576,16,Mid-Day,Night,1,2,2,1
LAX,VAA3AFEN,PT9H36M,False,False,305.12,576,16,Mid-Day,Night,1,2,2,1
LAX,V3AGZNN1,PT9H36M,False,False,305.12,576,16,Mid-Day,Mid-Day,1,2,1,1
LAX,VAA3AFEN,PT9H50M,False,False,305.12,590,16,Mid-Day,Night,1,2,2,1
LAX,V3AGZNN1,PT9H50M,False,False,305.12,590,16,Morning,Mid-Day,1,2,2,1
LAX,VAA3AFEN,PT10H6M,False,False,305.12,606,16,Morning,Mid-Day,1,2,2,1
LAX,VAA3AFEN,PT10H23M,False,False,305.12,623,16,Morning,Mid-Day,1,2,2,1
LAX,VAA3AFEN,PT11H26M,False,False,305.12,686,16,Mid-Day,Night,1,2,2,1
LAX,UA3NX0MC,PT13H50M,False,False,337.68,830,16,Morning,Night,1,2,2,1
LAX,UA3NX0MC,PT11H52M,False,False,364.65,712,16,Night,Morning,1,2,2,1
LAX,UA3NX0MC,PT13H52M,False,False,364.65,832,16,Night,Morning,1,2,2,1
LAX,KA0NA0MC,PT12H53M,False,False,385.12,773,16,Night,Mid-Day,2,2,2,1
LAX,QAA0OKEN,PT9H51M,False,False,390.7,591,16,Mid-Day,Night,2,2,2,1
LAX,QAA0OKEN,PT13H45M,False,False,390.7,825,16,Mid-Day,Night,2,2,2,1
LAX,KA0NA0MC,PT7H34M,False,False,399.07,454,16,Night,Night,1,2,2,1
LAX,KA0NA0MC,PT9H33M,False,False,399.07,573,16,Mid-Day,Night,1,2,2,1
LAX,KA0QA0MQ,PT12H55M,False,False,400.0,775,16,Mid-Day,Night,1,2,2,1
LAX,M0AIZNN1,PT6H50M,False,False,414.88,410,16,Night,Night,1,2,1,1
LAX,M0AIZNN1,PT8H38M,False,False,414.88,518,16,Night,Night,1,2,2,1
LAX,HA0QA0MQ,PT4H43M,False,True,450.23,283,16,Night,Night,1,1,1,1
LAX,HA0QA0MQ,PT4H51M,False,True,450.23,291,16,Mid-Day,Mid-Day,1,1,1,1
LAX,HA0QA0MQ,PT6H41M,False,False,450.23,401,16,Mid-Day,Night,1,2,2,1
LAX,HA0QA0MQ,PT7H6M,False,False,450.23,426,16,Night,Night,1,2,2,1
LAX,HA0QA0MQ,PT7H10M,False,False,450.23,430,16,Mid-Day,Mid-Day,1,2,2,1
LAX,HA0QA0MQ,PT9H3M,False,False,450.23,543,16,Mid-Day,Night,1,2,2,1
LAX,K0AHZNN1,PT4H51M,False,True,543.26,291,16,Night,Night,1,1,1,1
LAX,K0AHZNN1,PT4H51M,False,True,543.26,291,16,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H56M,False,True,543.26,296,16,Mid-Day,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H56M,False,True,543.26,296,16,Morning,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT4H57M,False,True,543.26,297,16,Mid-Day,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT4H57M,False,True,543.26,297,16,Mid-Day,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H58M,False,True,543.26,298,16,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT5H,False,True,543.26,300,16,Night,Morning,1,1,1,1
LAX,MA0QA0MQ,PT5H,False,True,543.26,300,16,Mid-Day,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT5H2M,False,True,543.26,302,16,Night,Night,1,1,1,1
LAX,BA0GA0MQ,PT4H58M,False,True,608.37,298,16,Mid-Day,Mid-Day,1,1,1,1
LAX,BA0GA0MQ,PT5H,False,True,608.37,300,16,Night,Night,1,1,1,1
LGA,UA3SX0BC,PT2H11M,True,True,129.3,131,16,Mid-Day,Mid-Day,1,1,1,1
LGA,UA3SX0BC,PT2H12M,True,True,129.3,132,16,Mid-Day,Mid-Day,1,1,1,1
LGA,UA3SX0BC,PT2H12M,True,True,129.3,132,16,Night,Night,1,1,1,1
LGA,UA3SX0BC,PT2H13M,True,True,129.3,133,16,Mid-Day,Mid-Day,1,1,1,1
LGA,UA3SX0BC,PT2H14M,True,True,129.3,134,16,Mid-Day,Mid-Day,1,1,1,1
LGA,G3AJZSN1,PT2H16M,False,True,129.3,136,16,Morning,Mid-Day,1,1,1,1
LGA,G3AJZSN1,PT2H18M,False,True,129.3,138,16,Mid-Day,Mid-Day,1,1,1,1
LGA,G3AJZSN1,PT2H22M,False,True,129.3,142,16,Night,Night,1,1,1,1
LGA,G3AJZSN1,PT5H10M,False,False,129.3,310,16,Mid-Day,Mid-Day,1,2,2,1
LGA,G3AJZSN1,PT6H30M,False,False,129.3,390,16,Morning,Mid-Day,1,2,2,1
LGA,G3AJZSN1,PT7H6M,False,False,129.3,426,16,Mid-Day,Mid-Day,1,2,2,1
LGA,G3AJZSN1,PT4H10M,False,False,129.3,250,16,Mid-Day,Night,1,2,2,1
LGA,G3AJZSN1,PT4H10M,False,False,129.3,250,16,Mid-Day,Mid-Day,1,2,2,1
